"id","osm_id","width","widthpath"
12602,4319662,10.1,11.2
12606,4319667,8.1,10.3
12607,4319667,8.8,10.5
12609,4319667,10,11.9
12610,4319667,7.7,9.7
12611,4319667,8.8,11.8
12612,4319667,8.9,11.8
12613,4319668,6.3,11.4
12615,4319668,6,10
12616,4319669,NA,NA
12617,4319669,6.2,7.6
12619,4319669,5.1,6.5
12621,4319746,NA,NA
12630,4319752,5.8,7.5
12633,4319753,7.7,9.4
12634,4319753,7.1,6.8
12636,4319754,5.4,7.8
12637,4319754,5.9,8.9
12638,4319761,8,8.5
12640,4319761,12.7,12.2
12641,4319761,6.6,7.4
12644,4319763,7.6,9.4
12645,4319763,7.4,10
12646,4319763,7.6,11.5
12650,4319832,9.1,10.8
12651,4319832,8.6,7.1
12652,4319832,9,10.2
12654,4319832,8.2,9.8
12655,4319832,8.6,9.7
12656,4319833,6.4,8.7
12658,4319833,5.9,7.3
12659,4319833,8.3,10.1
12661,4319833,8.9,8.9
12662,4319833,8.8,8.3
12663,4319833,7.9,7.6
12664,4320671,7.1,8.1
12665,4320671,7.3,10
12666,4321080,8.2,11.4
12667,4321080,8.6,9.9
12668,4321080,8.8,9.3
12669,4321081,8.4,11.5
12670,4321081,8.1,10.9
12671,4322410,6.5,11
12672,4322410,6.8,12.6
12698,4323948,NA,NA
12699,4323949,5.8,8.2
12701,4323949,5.6,8.1
12704,4323949,5.7,7.9
12705,4326426,7.1,10
12710,4326427,8.1,8.8
12711,4326427,8,9.3
12712,4326427,7.8,9.2
12714,4326427,8.2,NA
12715,4326427,7.9,9.4
12716,4326427,7.7,8.8
12717,4326428,7.2,10.8
12718,4326428,7.3,9.8
12719,4326432,5.7,8.2
12720,4326432,6.8,8.9
12721,4326432,6.9,9.7
12723,4326433,6.3,8.1
12724,4326433,6.4,9.7
12725,4326435,6.2,8.8
12726,4326435,6.7,9.8
12731,4326438,6.2,9.2
12732,4329796,6.7,8.6
12733,4329796,6.7,9.5
12734,4329796,NA,NA
12745,4329802,7,8.9
12746,4329802,NA,NA
12747,4329802,7.1,9.2
12748,4329802,7.4,8.8
12749,4329802,7.9,9
12751,4329802,7.3,8.2
12752,4329802,7.5,10.1
12753,4329802,7.4,8.8
12754,4329805,6.2,7
12755,4329805,6.2,6.9
12756,4333382,10.6,13.2
12757,4333382,8.1,8.5
12759,4333382,7,10.9
12764,4333382,7.1,11.5
12765,4333382,8.2,11.7
12766,4333384,7.2,11.1
12767,4333384,8.7,10.1
12768,4333385,4.9,8.5
12770,4333386,7.6,9.6
12771,4333386,7.3,8.6
12772,4333473,6.4,13.7
12773,4333473,6.9,14.8
12774,4333473,7,14.3
12775,4333473,6.2,14.1
12781,4333481,11.9,13.5
12782,4333481,12.3,15.7
12786,4333485,6.2,6.1
12787,4333485,7.5,8.4
12788,4333486,6.7,6.6
12789,4333486,7.1,7.4
12790,4333486,7,8.6
12793,4333487,3,3.7
12794,4333493,6.1,8.5
12795,4333493,5.9,6.9
12799,4333544,7.1,7.9
12801,4333666,8.3,11.3
12802,4333666,7.9,12.5
12803,4333682,7.7,9.2
12807,4333682,7.7,10.4
12809,4333682,7.6,12.1
12810,4333682,8,12.4
12811,4333682,8,10.8
12812,4333684,8.2,9.2
12813,4333684,8.2,11
12814,4333684,8.1,10.9
12815,4333684,7.5,11.2
12821,4333689,7.2,9.7
12823,4333690,7.4,10.7
12829,4333693,5.5,9
12830,4333693,5.3,9.4
12831,4333693,5.3,9.2
12834,4335654,8.8,12
12835,4335654,8.8,8.1
12836,4335654,8.2,7.1
12837,4335654,8.7,10
12838,4335654,9.2,9.5
12839,4335654,6.3,8.7
12840,4335655,8.1,10
12841,4335655,8.8,10
12842,4335655,8.2,9.3
12843,4335655,7.8,9.2
12844,4335655,8.3,7.4
12845,4335655,7.2,5.3
12846,4335656,7.5,9
12847,4335656,7.6,8.9
12848,4335658,7.2,10.4
12850,4335660,8.1,8.8
12851,4335660,8.5,7.2
12853,4335660,8.4,8.5
12854,4335660,8.1,9.4
12855,4335660,8.5,9.7
12856,4335660,8.2,10.9
12857,4335660,8.2,10.9
12862,4335683,6.1,6.2
12863,4335687,8,11
12864,4335687,8.3,10.6
12865,4335687,8.8,11.9
12866,4335687,9,13.2
12867,4335687,8.5,13.3
12870,4335687,8.3,8.7
12871,4335687,8.1,8.6
12872,4335687,8,8.7
12873,4335716,6.3,8.5
12874,4335716,5.2,8.4
12876,4335717,7.3,9.9
12880,4338351,6.3,8.2
12881,4338351,6.4,9.3
12883,4338354,8.1,11
12884,4338354,8,10.9
12885,4338354,7.4,7.1
12887,4338354,7.7,7.5
12888,4338355,8,8.6
12889,4338355,8,10.5
12890,4338359,6.1,7.6
12891,4338359,5.9,8.3
12893,4338360,NA,NA
12896,4338419,8.1,NA
12903,4338424,5.3,7.6
12904,4338424,6.1,7
12905,4338424,6,7.1
12919,4340891,9,9.5
12920,4340891,9.8,12.8
12921,4340891,11.1,13.8
12922,4340891,12.5,15.3
12923,4340891,11.7,14.5
12928,4345222,7,8.6
12930,4345222,5.7,7.7
12931,4345222,5.9,1.5
12932,4345222,5.5,6.4
12936,4345226,6,6.4
12937,4345226,6.6,6.8
12939,4345226,5.1,6.2
12941,4345228,6.2,8.1
12943,4345228,7.1,9
12944,4353790,8.4,9.9
12945,4353790,7.9,7.4
12946,4353790,8.6,8.6
12948,4353791,9.2,8.1
12950,4353791,11.8,15.5
12952,4355553,7.2,9
12953,4355553,7,8.7
12954,4355553,7.6,12.5
12955,4355553,9.3,18.1
12956,4355553,9.3,14.9
12957,4355553,9.4,14.4
12958,4355553,8.8,13.8
12959,4355554,9,13.5
12964,4355554,9.1,13.8
12968,4355554,6.4,6.1
12969,4355554,8.5,11
12970,4355554,8.8,17
12971,4355554,8.6,15
12972,4355554,7.8,9.2
12973,4355554,8.6,15
12974,4355554,8.7,16
12975,4355554,8.4,17.5
12976,4355554,8.5,16.9
12977,4355554,9,16.1
12978,4355555,13.6,10.1
12979,4355555,9.9,15
12982,4355558,4.9,7.5
12984,4355559,5.2,8.4
12988,4355560,9.1,11.8
12990,4355560,8.8,12.4
12991,4355560,8.6,11.3
12992,4355561,9.8,13.2
12994,4355562,7.5,10.1
12995,4355562,7.6,9.6
12996,4355562,6.3,9.5
12998,4355562,11.8,9.4
12999,4355562,6.3,7.8
13000,4355563,9.4,13.1
13009,4355567,5.9,10.8
13010,4355567,7.1,10.3
13012,4355572,9.5,12
13013,4355572,10.2,11.2
13016,4357587,5.8,6.5
13017,4357587,6.1,6.8
13018,4357587,6.6,7.6
13019,4357587,6.1,9
13020,4357587,6.1,8.5
13021,4357587,10.2,15.9
13022,4357587,9.1,16.6
13023,4357587,6.4,9.9
13024,4357587,5.8,8.7
13025,4357587,6.3,8.1
13026,4357587,5.9,7.7
13027,4357587,5.9,8.9
13028,4357587,5.7,8.6
13029,4357589,6.3,11.3
13030,4357589,6.4,12
13031,4357589,6.2,11.6
13035,4357589,6.2,10.3
13036,4357590,7.7,9.9
13037,4357590,8.4,14
13039,4357592,5.3,8.8
13046,4357593,5.9,7.6
13047,4357593,6.1,8.3
13048,4357593,6.5,8.8
13049,4357593,6.2,8.8
13050,4357593,6.5,7.8
13051,4357593,NA,NA
13052,4357593,NA,NA
13058,4357594,5.2,7.2
13059,4357595,5.1,7.5
13060,4357595,5.2,7.2
13061,4357596,6,8.2
13062,4357596,5.7,8.2
13063,4357596,5.5,6.2
13064,4357596,5.9,6.5
13065,4357596,6.5,9.5
13067,4357596,7.2,9.8
13068,4357596,5.2,6.1
13069,4357597,6,8
13070,4357597,6.3,8.6
13071,4357597,6.6,8.8
13072,4357597,6.3,6.7
13073,4357598,5.4,8.5
13081,4357603,5.7,7.2
13082,4357603,5.6,7.2
13083,4357604,7.1,10.7
13097,4357604,7.7,7.2
13100,4357604,7.1,12.1
13101,4358837,6.3,9.7
13103,4360680,4.8,6.4
13104,4360680,4.8,7
13105,4360682,5.3,7.7
13110,4360687,5.7,8.6
13111,4360687,5.7,8.2
13112,4360687,5.5,7.8
13113,4360687,5.8,8.7
13114,4360687,5.9,8.6
13115,4360689,5.1,8.2
13119,4360690,5,7.6
13120,4360690,5.1,7.5
13125,4413170,NA,NA
13126,4424871,NA,NA
13130,4427485,5.1,9.5
13132,4427487,7.7,10.8
13133,4427487,7.8,11
13136,4427488,7.9,8.8
13138,4427488,7,7.6
13139,4427490,6.5,8.1
13140,4427490,NA,NA
13142,4427491,8.1,10.1
13144,4427492,5.5,7.3
13145,4427494,6.8,7.8
13146,4427494,6.9,9.6
13151,4428591,NA,NA
13153,4428591,NA,NA
13156,4428592,NA,NA
13157,4428592,NA,NA
13158,4428592,NA,NA
13159,4428592,NA,NA
13161,4428594,NA,NA
13162,4428594,NA,NA
13163,4428594,NA,NA
13165,4428596,NA,NA
13166,4428596,NA,NA
13167,4428597,NA,NA
13168,4428597,NA,NA
13190,4429018,NA,NA
13194,4429019,NA,NA
13195,4429019,NA,NA
13196,4429019,NA,NA
13200,4429020,NA,NA
13206,4429023,NA,NA
13208,4430165,8.6,11.6
13209,4430165,NA,NA
13210,4430165,8.7,11.8
13211,4430165,9.1,13.7
13212,4430167,6.1,9.2
13213,4430167,6,8.8
13214,4430167,6.3,6.4
13215,4430167,6,6.3
13220,4432292,NA,NA
13221,4432292,NA,NA
13222,4432292,NA,NA
13223,4432292,NA,NA
13224,4432292,NA,1.4
13225,4432344,12.7,0.9
13226,4432344,8.4,11.9
13227,4432344,8.3,9.2
13228,4432345,10.5,16.4
13231,4435373,6.3,7
13232,4435373,5.7,6.5
13233,4435373,5.9,6.3
13234,4435373,6.4,6.6
13235,4435373,6.1,6.6
13237,4435373,6.3,6.3
13239,4435373,6.9,7.8
13240,4435373,6.5,7
13241,4435382,5.6,8.4
13242,4435382,5.6,7.3
13243,4435382,5.6,7.4
13244,4435382,6,7.5
13245,4435553,6.3,10.5
13248,4435554,5.8,14.1
13249,4435554,4.9,12.3
13252,4436642,7.2,10
13253,4436642,6.8,9.7
13254,4436642,6.1,8.6
13259,4436646,6.6,9.3
13260,4436646,7.1,10.3
13262,4436648,6.9,8.6
13263,4436649,7.5,10.7
13267,4436653,6.7,9.2
13272,4436654,6.2,9
13273,4436654,6.5,8.2
13275,4436655,7.1,8.7
13276,4436656,6,6.4
13277,4436656,6.1,7.4
13278,4436656,6.3,8.2
13279,4436656,4.6,6.1
13282,4436660,7.4,8.1
13283,4436660,7.4,8.6
13284,4436660,7.4,9
13285,4436660,7.8,8.6
13286,4436660,7.6,8.8
13290,4436663,2,5.3
13294,4436666,6.6,8.2
13296,4436666,6.2,10
13297,4436666,6.5,8.7
13299,4436667,7.8,12.9
13300,4436940,NA,NA
13302,4436940,11.9,14.7
13303,4436940,12,14.9
13305,4436942,9.5,17.8
13307,4436942,9,16
13308,4436942,10.5,17
13312,4436943,6.5,11.6
13318,4439157,7.2,9.6
13329,4439515,7.8,7.8
13330,4439515,7.1,11.5
13336,4439515,6.4,10.5
13337,4439515,6.5,9.6
13339,4439517,7.4,9.3
13341,4439517,7.3,10.8
13343,4439517,7.5,9.4
13344,4439517,7.6,11.5
13347,4439517,7.1,11.5
13348,4439517,7.1,10.2
13349,4439518,NA,NA
13350,4439518,6.8,13.3
13351,4439518,7.4,13.6
13352,4439520,8.2,10.4
13353,4439520,8.7,13.2
13361,4439524,7.9,9.2
13362,4439524,7.7,11.1
13363,4439526,8.5,12.2
13364,4439526,8.6,13
13365,4439526,8.7,9.9
13366,4439528,6.9,9.2
13367,4439528,6.6,8.7
13368,4439529,6.4,9.4
13369,4439529,6.9,9.2
13370,4439529,6.6,9.2
13373,4441004,7,9.8
13375,4441292,10.1,16.1
13378,4444527,8.6,10.3
13379,4453791,8.7,10
13380,4453791,6.9,7.6
13383,4468503,13,13.6
13400,4468975,NA,NA
13406,4468977,NA,NA
13411,4472854,6.5,9.6
13413,4472855,6.6,9.2
13414,4472855,6.8,8.9
13420,4473215,7.4,10.2
13421,4473215,7.5,10
13425,4473216,11.5,17.3
13427,4473220,4.8,7.1
13428,4473220,8.8,10.4
13446,4492054,6,8.4
13448,4492054,6.4,10.3
13449,4492054,7.4,12.9
13450,4492058,7.5,12.8
13452,4492058,7.5,12.7
13454,4492544,7.5,10.5
13456,4492546,10.7,13.4
13457,4492546,9.4,13.9
13458,4492546,8.8,12.3
13460,4494440,6,8.1
13461,4494440,5.7,7.7
13464,4494443,4.9,10.8
13466,4494444,4.9,10.7
13467,4494444,4.9,7.7
13468,4494445,5.8,9.3
13469,4494445,5.7,9.5
13470,4494445,5.9,9.7
13471,4494446,5.5,10.4
13472,4494446,5.3,10.8
13473,4494446,5.2,10.3
13474,4494446,5,9.8
13475,4494447,4.3,7.1
13477,4494447,6.4,11.8
13485,4494457,9.4,9.7
13486,4494457,10.7,10.4
13488,4494460,6.3,9.4
13489,4494624,8.2,13.4
13490,4494624,8.2,10.5
13491,4494624,8.3,11.9
13498,4494633,6.7,14.7
13499,4494633,NA,NA
13502,4494636,NA,NA
13504,4494636,NA,NA
13507,4494637,8.6,10.1
13508,4494638,7.3,14.3
13509,4494638,9.1,15.4
13510,4497581,3.7,3.8
13512,4497581,2.9,2.9
13513,4498952,7,9.5
13514,4498952,7.1,9.2
13515,4499170,6.5,9.3
13516,4499170,6.3,8.8
13517,4499170,6.5,12.4
13518,4499170,5.6,9.9
13519,4515080,7.1,10.2
13520,4515080,7,9.4
13521,4515080,7,8.4
13522,4515080,7,8.4
13523,4515080,7.5,8.3
13525,4517338,NA,NA
13527,4517338,NA,NA
13529,4517338,NA,NA
13539,4517338,NA,NA
13541,4517338,1.7,2.8
13546,4608634,NA,NA
13548,4608634,NA,NA
13550,4608634,10.1,13.6
13554,4608634,6,8.5
13558,4609270,5.7,8.4
13559,4609270,6.8,8.8
13561,4652236,10,11.8
13562,4652236,8,10.2
13563,4652236,8.6,9.3
13566,4652236,8.2,11.3
13567,4688584,8,9.4
13568,4688584,7.3,9.3
13569,4688584,NA,NA
13570,4688584,7.3,8.9
13573,4688587,7,7.9
13574,4688587,13.2,12.4
13598,4690519,12.3,12.4
13603,4690520,11.8,11.7
13606,4692292,5.6,10.4
13607,4692292,5.5,9.5
13608,4692292,5.3,8.7
13609,4692292,5.5,7.6
13610,4692294,5.8,9.9
13611,4692294,5.1,9.6
13612,4692294,5.1,9.1
13646,4692304,7.9,9.3
13647,4692304,7.9,9.8
13648,4692304,7.6,9.5
13649,4692304,8.1,9.9
13650,4692304,8.2,10.3
13651,4692304,8.3,12.1
13653,4692304,8.9,12.9
13654,4692304,9.8,14.2
13655,4692304,8,13.8
13657,4692304,6.1,10.5
13658,4692304,6.1,9.7
13659,4692304,5.6,10.2
13660,4692304,6,11.7
13662,4692304,5.9,11.7
13663,4692305,6.4,10.9
13664,4692305,6,8.3
13665,4692305,6.1,12
13666,4692306,6.2,9.2
13667,4692306,6.3,NA
13668,4692306,6.5,NA
13669,4692306,5.7,6.6
13672,4692306,6.5,10.5
13673,4692306,6.6,10.1
13674,4692306,6.2,9.6
13697,4703068,5.2,9.5
13701,4703069,4.9,8.3
13707,4703071,5.1,10
13708,4703071,5.4,11.2
13709,4703071,5.1,10.2
13710,4703072,5.7,10.2
13712,4703072,5.2,10
13713,4703073,5.6,10.7
13714,4703073,5.4,11.2
13716,4703073,5.4,10.9
13717,4703073,5.6,11.8
13719,4710358,7.4,12.2
13720,4710705,NA,NA
13730,4726109,7.1,8.2
13731,4726109,7.2,7.8
13732,4726109,7.1,7.9
13733,4726109,6.4,8.6
13738,4730894,NA,NA
13743,4730895,5.8,7.7
13744,4730897,NA,NA
13745,4730897,2.2,3.2
13746,4730897,12.9,15.2
13747,4730897,13.6,16.6
13748,4730897,NA,NA
13749,4730897,NA,NA
13758,4737399,11.7,18.6
13760,4737399,9.4,15.6
13762,4740164,5.5,10.4
13763,4740164,10.2,18.4
13766,4740183,8,14.5
13770,4740542,8.1,15.5
13777,4740591,4.9,10
13778,4741126,7.2,9.5
13787,4745132,6.4,8.7
13788,4745162,NA,NA
13790,4745163,NA,NA
13792,4745163,NA,NA
13794,4754019,10.4,1.9
13795,4754019,7.9,10.3
13798,4754021,5.1,8.1
13800,4754021,6.4,8.1
13802,4754023,7.1,9.8
13803,4754023,7.6,8.2
13804,4754032,NA,NA
13805,4754032,5.2,8.1
13806,4754033,5,8.2
13808,4754033,5,7.6
13812,4755383,5.7,6.1
13813,4755383,6.1,7
13815,4755383,10.5,9.8
13816,4755383,10.4,12
13819,4755448,3.6,13.3
13823,4755487,NA,NA
13824,4755487,NA,NA
13825,4755487,NA,NA
13826,4755487,NA,7.2
13827,4755487,NA,NA
13835,4755518,6.2,8.2
13836,4755518,11.9,7.5
13837,4755518,7,9.5
13849,4755884,9.1,10.2
13850,4755884,9.1,10.8
13851,4755884,9.2,12.4
13853,4755884,9.1,10.2
13857,4755884,9.1,10.2
13859,4755884,9.6,11.3
13868,4756799,10.6,11.1
13869,4756803,7.9,14.7
13870,4756803,10.1,12.7
13873,4757130,6.6,8.3
13874,4757130,7,8.9
13875,4757130,7.1,9.6
13876,4757130,6.6,10.7
13877,4757130,6.9,10.3
13878,4757130,6.7,9.5
13879,4757130,6.3,8.1
13880,4757146,8,13.3
13883,4757326,7.9,14.1
13885,4757327,6.7,14.8
13887,4775930,11.1,14.6
13889,4775930,13.9,15.6
13890,4775930,11.8,14.4
13892,4775931,7.2,14.8
13899,4775947,17.6,14.6
13905,4783231,8.3,8
13906,4783231,7.2,8.2
13920,4809815,5.3,10.7
13921,4809815,5.4,10.7
13922,4809817,5.5,10.6
13923,4809817,5.2,10.6
13924,4809817,5.2,9.4
13927,4809818,5.4,10.3
13928,4809818,5.1,9.5
13930,4809821,5.6,10.3
13931,4809821,5.1,10.5
13936,4809823,5.9,9.8
13937,4809823,5.9,9.2
13938,4809823,5.4,6.9
13939,4809823,5.3,6.9
13940,4809824,5.5,NA
13941,4809824,5.2,NA
13942,4809825,5.7,10.7
13945,4809826,5.5,10.3
13947,4809826,5.2,9.3
13949,4809826,5.4,9.1
13950,4809828,8.4,11.3
13951,4809828,8.3,10.4
13952,4809833,5,8.5
13953,4809833,5,6.1
13954,4809833,6.2,9.4
13956,4821059,10,15
13958,4821059,9.3,13.1
13961,4821059,8.8,12.8
13962,4821059,10.5,12.1
13963,4821059,10.4,13.8
13964,4821060,11.7,13.9
13966,4821060,7.6,9.8
13967,4821060,8.2,13.7
13968,4821064,9.7,13
13969,4821064,11.1,12.7
13971,4821065,10,16.9
13972,4821065,10.7,13.1
13975,4821065,11,15.4
13977,4821065,9.7,14.6
13979,4821066,10.6,12.8
13980,4821066,9.7,10.8
13981,4821066,10.8,13.5
13983,4821066,10.5,13.8
13986,4821066,10.2,14.6
13988,4821068,7.5,9.6
13992,4821072,6.1,7.2
13993,4821073,4.3,3.8
13995,4821242,6.6,6.9
13996,4821242,6.7,9.2
13997,4821332,8.4,10.3
14000,4821334,6.7,5.5
14002,4821334,7.6,8.4
14005,4821340,6.9,7.9
14006,4821340,6.8,8
14007,4821340,7.6,8.2
14008,4821340,6.3,7.7
14012,4821343,7.4,6.6
14014,4821343,7.4,8.9
14016,4821344,7.7,8.6
14017,4821344,6.7,7.9
14019,4821345,7.7,8.9
14020,4821345,5.8,6.4
14021,4821345,5.4,6.1
14022,4821345,5.7,6.4
14032,4821747,7.2,5.4
14033,4821747,8.7,9.9
14035,4821747,8.5,9.3
14036,4821747,7.8,10
14037,4821747,9.5,9.7
14038,4821747,8.3,11.7
14039,4821750,6.7,9.4
14040,4821750,6.4,10.3
14041,4821751,9.7,12.1
14043,4821751,9.8,11.5
14044,4821751,9.7,12.6
14045,4821756,6.9,2
14046,4821756,7.7,9.4
14048,4821756,7.3,9.5
14049,4821756,7.1,9.3
14051,4821758,6.3,9.6
14052,4821758,7.5,9.6
14054,4821758,7.7,11.1
14055,4821758,NA,NA
14074,4827705,7.1,8.8
14078,4828416,7.7,14.1
14080,4828416,10.2,12.8
14083,4828417,9.9,12.9
14087,4828417,8,12.8
14090,4828998,5.3,7.5
14091,4828998,5.6,7.8
14093,4828999,5,7.6
14094,4828999,5.3,6.7
14095,4829000,4.8,7.8
14096,4829000,4.3,7.8
14100,4829005,5,9
14103,4829007,6.5,8.1
14104,4829007,6.6,8.5
14105,4829007,6.7,8.3
14106,4829007,6,8.5
14116,4829012,5.9,9
14117,4829013,4,7.9
14123,4829018,5.1,8.8
14126,4829018,5.7,9
14128,4829018,5,7.9
14129,4829019,5,9.6
14130,4829019,5,8.4
14132,4829019,5.9,9
14133,4829020,9.6,11.6
14134,4829020,8.3,8.6
14135,4829020,12.1,9.9
14136,4829020,7.7,10.3
14137,4829020,7.7,7.1
14138,4832791,6.4,8.8
14140,4832792,6.2,6
14141,4832792,5.5,7.3
14144,4832795,6.2,7.7
14145,4832795,5.9,6.8
14146,4832795,5.9,6.3
14147,4832795,4,5.7
14148,4832797,6.4,6
14149,4832797,6.4,8.6
14153,4850166,4,4.6
14155,4850167,6.1,9.6
14156,4850167,5.2,7.6
14157,4850167,5,9.5
14159,4850167,5.3,9.2
14160,4850167,7.6,10.6
14161,4850167,7.2,11.4
14162,4850167,NA,NA
14183,4854329,5.3,9.8
14186,4854333,8.2,13.2
14187,4854333,7.9,11.2
14189,4854333,7.9,10.8
14190,4854333,8.3,10.9
14192,4854333,6.5,10.9
14193,4855855,5.8,10
14194,4855855,5.4,10.1
14195,4855855,5.1,8.4
14196,4855855,6.2,8.1
14197,4855855,6.1,8.4
14198,4855855,NA,NA
14199,4855855,5.9,NA
14200,4855859,6.1,12.8
14201,4855859,6.3,11.9
14202,4855859,6.8,8.6
14203,4855859,7.3,9.2
14204,4855859,6.3,7.1
14206,4855859,6,7.4
14207,4855861,6.5,10.6
14208,4855861,6.3,11
14210,4855864,5.5,7.4
14211,4855864,5.5,7.5
14212,4855868,5.3,7.6
14215,4855868,5.8,9.5
14216,4855874,17.4,9.9
14217,4855874,8.2,10.7
14218,4855874,8.1,8.7
14219,4855874,8.2,8.9
14220,4855874,8.2,10.8
14221,4855875,5.2,8.8
14224,4855877,13.9,2.7
14228,4855879,6.7,10
14231,4855881,5.4,10.1
14232,4855884,7.5,10.5
14233,4855884,6.2,8.7
14234,4855885,5.9,9.9
14235,4855885,7.9,9.8
14236,4856993,7.6,16.8
14247,4856997,11,14
14248,4856997,15,18.2
14251,4857011,9.1,14.5
14252,4857011,9.1,10.6
14253,4857011,9.1,13.3
14254,4857037,5,8.2
14255,4857037,5.2,8.7
14256,4857037,5.3,8.3
14258,4857655,11.1,15
14263,4861308,6.9,11.6
14270,4861308,9,11.4
14273,4861308,6.3,8
14275,4861308,6.8,6.5
14277,4861309,NA,NA
14279,4861309,NA,NA
14283,4862004,5.2,10.1
14284,4862004,5.7,10.6
14291,4862010,5.3,9.9
14295,4862010,5.4,9.9
14296,4862011,NA,NA
14297,4862011,NA,2.5
14298,4862011,5.3,9.5
14302,4862015,5,9.2
14304,4862015,5.4,10.2
14305,4862015,5.1,8.3
14313,4862017,8.6,13.4
14314,4862017,8.2,11.6
14315,4862017,9,12.1
14316,4862017,8.2,12.3
14317,4862018,8.2,12.6
14318,4862018,9,13.7
14319,4862018,9,12.5
14320,4862018,8.9,13.3
14325,4862022,6.3,7.9
14326,4862022,5.6,6.9
14327,4862024,5.1,9.5
14332,4862024,5.1,9.2
14333,4862026,7.5,8.3
14334,4862026,7.8,8
14336,4862026,7.5,9.3
14338,4862026,6.9,8.1
14339,4862028,6.7,9.9
14341,4862028,7.1,9
14342,4862028,7,10.5
14343,4862028,7.1,10.9
14344,4862028,7.1,11.3
14345,4862225,8,12
14346,4862225,7.7,8.5
14347,4862225,7.4,8.4
14348,4862225,8.2,12.1
14351,4862228,5.4,9.8
14354,4862231,NA,NA
14360,4862235,6.5,10.9
14361,4862235,6.4,9.5
14362,4862235,6.1,9.5
14363,4862235,6.2,9.6
14365,4862235,6.2,8.7
14366,4862235,5.8,8.6
14367,4862235,6,9.1
14388,4862235,6.8,9.4
14390,4862235,6.5,8.2
14391,4862235,6.4,10.4
14392,4862235,5.7,8.9
14394,4862475,NA,NA
14397,4862479,NA,NA
14398,4862479,NA,NA
14399,4862479,NA,NA
14415,4862499,NA,NA
14416,4862499,NA,NA
14421,4862532,2.8,2.8
14432,4862684,7.6,8.7
14433,4862684,7.1,7.6
14434,4866743,12.9,14.2
14435,4866743,9.6,9.6
14436,4866744,10.4,15.5
14437,4866744,6,14.5
14444,4885953,7.3,14.2
14445,4885953,8.8,10.8
14446,4885953,8.7,9.5
14448,4885953,8.1,12.9
14449,4885953,8.6,13.5
14451,4885953,9.9,11.1
14452,4885953,NA,NA
14453,4885953,8.4,7.5
14454,4885953,8.3,10.6
14455,4885953,8.9,13.3
14456,4885953,8.1,15
14463,4929112,NA,NA
14465,4930418,NA,NA
14467,4930418,3.3,3.4
14469,4930418,NA,NA
14470,4930418,NA,NA
14471,4930418,NA,NA
14472,4930418,NA,NA
14473,4930418,NA,NA
14474,4930418,NA,NA
14475,4930418,NA,NA
14477,4930418,NA,NA
14479,4930418,NA,NA
14480,4930418,NA,NA
14481,4930418,NA,NA
14485,4991716,7.1,9.3
14486,4991716,7.2,9.2
14488,4991718,7.2,11.7
14490,4991719,7.4,9.9
14491,4991720,7.3,9.1
14492,4991720,7.4,9.9
14493,4991723,7.1,10.7
14494,4991723,6.6,9.6
14496,4991730,8.3,10.7
14497,4991732,7.9,10.4
14499,4991732,8,10.8
14502,4991732,8.2,11.5
14503,4991732,8.2,12.3
14507,4991732,7.6,10.3
14508,4991732,8.2,10.8
14509,4991732,8.1,11.6
14510,4991732,7.7,9.2
14534,4992092,5.7,7.9
14538,5000579,6.8,10.8
14539,5000581,NA,NA
14542,5000584,NA,NA
14543,5000584,NA,NA
14544,5063285,3.6,3.5
14545,5063285,3.2,NA
14548,5063290,7.5,9.7
14549,5063290,7.9,10.8
14550,5063290,7.1,9.1
14551,5063293,6.5,9.8
14557,5063294,7.3,10.7
14558,5063294,7.1,10.3
14559,5063294,7.4,10.2
14560,5063295,7.4,10.5
14561,5063295,7.7,10.6
14562,5063295,6.8,4.8
14563,5063295,6.7,9.8
14564,5063295,7.1,9.9
14565,5063297,7.8,8.8
14567,5063297,7.4,10.5
14568,5063297,7,8.7
14569,5063297,6.8,6.9
14570,5063298,7.5,8.6
14571,5063298,7.2,8.2
14574,5063301,7.3,8.7
14576,5063304,6.5,8.3
14577,5063304,7.1,10
14579,5063892,7.4,9.9
14580,5063892,6,6.5
14583,5064590,7.3,9.7
14584,5064590,7.4,9.2
14585,5064591,6.6,9.8
14587,5064591,5.6,5.1
14588,5064591,7.5,9.4
14589,5064591,8.2,11.1
14590,5064591,7.2,11.4
14591,5064592,9.9,10.5
14592,5064592,9,7.9
14596,5064596,NA,NA
14598,5064596,6.7,9.4
14599,5064597,7.2,10.1
14600,5064597,7,9.8
14601,5064597,5.5,5.6
14603,5064598,6.9,8
14605,5064598,6.4,7.6
14607,5067123,5.8,8.2
14608,5067125,5.6,7.6
14610,5067125,10.5,10
14621,5067133,6.3,9.5
14622,5067133,5.7,8.3
14623,5067133,5.6,7.5
14624,5067134,6.5,9.3
14625,5067134,7,9
14627,5067315,7.9,12.6
14628,5067315,9,11.5
14629,5067315,6.3,8
14630,5137784,5.8,6.6
14631,5137784,6.4,7.6
14632,5137784,6.7,8.3
14633,5137784,6.6,8.5
14634,5137859,6.1,8.9
14639,5137868,6.1,8.9
14640,5137868,5.5,7.9
14649,5173872,8.6,15.7
14650,5173872,8.3,15.4
14651,5173875,12.3,6.8
14652,5173875,NA,NA
14653,5173880,7.4,12.9
14654,5173880,7.4,11.9
14655,5173881,5,6.5
14656,5173881,5.4,7.4
14657,5173881,5.5,5.1
